DATETIME,TEMP,DEWP,SLP,STP,VISIB,WDSP,MXSPD,GUST,MAX,MIN,PRCP,SNDP,RH
2022-01-29,4.2777777777777795,1.7777777777777795,102.28,0.22000000000000003,11.1021,3.189528,4.012632,12.192228,6.222222222222224,2.9999999999999996,0.008636,,83.77860325065862
2022-01-30,5.388888888888891,0.8888888888888897,102.42,0.36,8.688600000000001,3.5496360000000005,6.996384,10.597464,10.999999999999998,2.9999999999999996,0.002794,,72.73715191653713
2022-01-31,5.0,2.7222222222222214,102.50999999999999,0.44000000000000006,9.010399999999999,2.5722,4.990068,9.877248,9.222222222222223,2.9999999999999996,0.008889999999999999,,85.19951499784877
2022-02-01,5.555555555555555,2.9999999999999996,102.47,0.41,10.7803,2.3149800000000003,4.012632,10.185912,7.222222222222222,3.222222222222221,0.0038099999999999996,,83.60181217738867
2022-02-02,5.0,3.055555555555556,102.6,0.53,10.9412,2.7265319999999997,4.990068,10.391688,7.11111111111111,3.722222222222224,0.004572,,87.23632046324114
2022-02-03,6.7777777777777795,1.7777777777777795,102.55,0.5,10.9412,2.9323080000000004,6.018948,10.391688,10.88888888888889,3.722222222222224,0.0,,70.43716413719031
2022-02-04,7.722222222222221,0.777777777777777,102.71,0.6599999999999999,12.067499999999999,2.5722,6.018948,8.48826,14.000000000000002,0.9999999999999984,0.0,,61.45345214760163
2022-02-05,8.166666666666668,1.5000000000000016,102.7,0.65,10.7803,3.2924160000000002,6.996384,8.179596,13.611111111111112,2.000000000000001,0.0038099999999999996,,62.80009011743344
2022-02-06,5.88888888888889,4.722222222222222,102.27000000000001,0.22999999999999998,5.7924,1.9034280000000001,3.2924160000000002,8.694035999999999,12.222222222222223,4.8888888888888875,0.03505199999999999,,92.21111721470044
2022-02-07,6.611111111111111,3.555555555555555,102.25,0.21000000000000002,14.963700000000001,3.5496360000000005,6.018948,11.986452,10.722222222222221,2.9999999999999996,0.0038099999999999996,,80.83469071431009
2022-02-08,3.3888888888888897,1.1111111111111112,102.53,0.45999999999999996,12.3893,2.880864,4.990068,12.706668,10.722222222222221,2.7777777777777777,0.003302,,85.02017984223461
2022-02-09,5.6111111111111125,1.833333333333332,102.39,0.32999999999999996,15.285499999999999,2.1092039999999996,4.012632,7.7166,7.722222222222221,2.7777777777777777,0.0,,76.64669975587198
2022-02-10,5.555555555555555,4.2777777777777795,102.0,99.95,7.5623000000000005,1.954872,4.012632,5.813172000000001,7.722222222222221,2.8888888888888906,0.000254,,91.4762621986731
2022-02-11,6.888888888888888,4.61111111111111,102.17,0.13,15.9291,1.697652,3.08664,7.6137120000000005,8.499999999999998,5.0,0.0,,85.40582354181696
2022-02-12,6.833333333333332,4.666666666666666,102.09,0.05,7.8841,2.1092039999999996,4.012632,8.385372,9.000000000000002,5.388888888888891,0.007873999999999999,,86.0656173360567
2022-02-13,5.944444444444446,4.666666666666666,102.19,0.13999999999999999,7.723199999999999,1.594764,3.703968,10.494575999999999,8.277777777777777,2.000000000000001,0.01651,,91.50172228556376
2022-02-14,10.5,4.944444444444444,102.06,0.05,9.4931,1.80054,4.012632,8.591148,17.38888888888889,2.9999999999999996,0.0,,68.4688487527506
2022-02-15,9.888888888888888,5.1111111111111125,102.02000000000001,0.0,8.2059,2.160648,4.012632,7.407936,17.38888888888889,5.388888888888891,0.000508,,72.15690053583967
2022-02-16,7.944444444444443,6.722222222222223,101.64,99.62,4.1834,1.851984,2.983752,5.91606,12.5,7.000000000000001,0.00508,,91.9814771711663
2022-02-17,7.777777777777779,6.500000000000002,101.69,99.67,8.688600000000001,2.366424,4.012632,,9.500000000000002,5.88888888888889,0.007365999999999999,,91.62024961320442
2022-02-18,5.0,3.2777777777777772,102.2,0.15,13.515600000000001,3.2409719999999997,4.990068,,9.500000000000002,3.2777777777777772,0.008382,,88.61802867935971
2022-02-19,4.000000000000002,1.722222222222223,102.78,0.71,9.010399999999999,4.269852,7.97382,,7.000000000000001,2.9999999999999996,0.01143,,85.08857322853908
2022-02-20,3.444444444444446,1.8888888888888882,102.85,0.77,7.5623000000000005,3.3438600000000003,4.990068,,5.499999999999999,2.000000000000001,0.017779999999999997,,89.54308349293858
2022-02-21,3.4999999999999987,0.6111111111111119,102.92999999999999,0.85,10.619399999999999,3.08664,6.018948,10.083024000000002,5.277777777777778,2.000000000000001,0.0,,81.37115845560744
2022-02-22,2.9999999999999996,1.5000000000000016,103.09,1.0,12.872,2.4178680000000004,4.012632,,5.277777777777778,0.9999999999999984,0.001778,,89.86451520788022
2022-02-23,5.666666666666669,0.8333333333333334,103.22,1.1400000000000001,13.354700000000001,3.2924160000000002,6.996384,,8.0,2.000000000000001,0.0,,71.06370187021498
2022-02-24,7.777777777777779,1.1111111111111112,103.0,0.9400000000000001,11.263,2.5207560000000004,4.990068,,12.000000000000002,2.9999999999999996,0.0,,62.70842255443885
2022-02-25,8.722222222222225,3.9444444444444455,102.60999999999999,0.5700000000000001,8.3668,0.668772,0.977436,,11.222222222222225,4.388888888888888,0.0,,71.93678690299774
2022-02-26,11.722222222222223,7.000000000000001,102.35,0.33999999999999997,7.0796,1.02888,2.006316,,19.000000000000004,5.0,0.0,,72.77473506627815
2022-02-27,15.277777777777779,9.833333333333336,101.74,99.76,7.0796,2.1092039999999996,9.0027,,23.000000000000004,5.999999999999999,0.0,,69.95414442082443
2022-02-28,17.888888888888893,13.444444444444446,101.59,99.63,4.827,1.54332,6.018948,,25.0,8.277777777777777,0.0,,75.22205734510017
2022-03-01,14.11111111111111,10.388888888888891,102.09,0.11000000000000001,7.5623000000000005,2.3149800000000003,6.018948,,23.5,10.999999999999998,0.0,,78.2808968652712
2022-03-02,17.27777777777778,9.38888888888889,101.77000000000001,99.81,9.1713,1.2861,2.006316,,23.000000000000004,10.999999999999998,0.0,,59.768209752255366
2022-03-03,19.777777777777775,14.27777777777778,101.38,99.42999999999999,6.436,1.2861,2.983752,,25.0,12.722222222222221,0.0,,70.56123838807248
2022-03-04,20.944444444444446,14.944444444444445,101.32000000000001,99.39,8.688600000000001,1.851984,4.990068,,27.222222222222225,15.722222222222221,0.0,,68.54133689716228
2022-03-05,17.5,13.777777777777777,101.36,99.41,4.3443000000000005,1.440432,2.983752,,27.222222222222225,15.0,0.000508,,78.78058129054705
2022-03-06,14.944444444444445,13.944444444444446,101.72,99.75,4.827,1.440432,2.983752,,20.27777777777778,12.000000000000002,0.004064,,93.73792690527111
2022-03-07,15.888888888888891,8.222222222222221,102.1,0.13,13.354700000000001,1.851984,4.990068,,24.000000000000004,7.000000000000001,0.0,,60.338079531213154
2022-03-08,16.0,7.3888888888888875,101.55,99.59,10.7803,1.594764,4.012632,,25.222222222222225,8.0,0.0,,56.60440367736599
2022-03-09,18.277777777777782,10.277777777777779,101.47,99.52000000000001,11.4239,1.2861,4.012632,,25.500000000000004,10.0,0.0,,59.56330598846789
2022-03-10,18.88888888888889,13.555555555555555,101.45,99.51,9.8149,1.183212,2.983752,,25.500000000000004,12.277777777777779,0.0,,71.16126534824883
2022-03-11,20.333333333333332,15.888888888888891,101.22999999999999,99.31,8.045,1.02888,4.012632,,24.61111111111111,15.222222222222221,0.0,,75.62151801988455
2022-03-12,22.11111111111111,17.0,101.08,99.16,9.010399999999999,1.491876,4.012632,,26.999999999999996,17.888888888888893,0.0,,72.77254352177616
2022-03-13,21.222222222222225,18.22222222222222,101.12,99.21000000000001,5.6315,1.54332,4.990068,,26.500000000000004,18.000000000000004,0.0,,83.00199514192056
2022-03-14,20.27777777777778,18.55555555555556,101.22,99.28999999999999,3.3789000000000002,1.02888,2.006316,,24.22222222222222,16.0,0.0,,89.83463534534455
2022-03-15,23.83333333333334,18.5,100.9,99.0,6.918699999999999,1.234656,2.983752,,31.0,17.0,0.0,,72.06316820560181
2022-03-16,21.944444444444446,18.77777777777778,100.78999999999999,98.89,7.0796,2.7265319999999997,6.996384,,31.0,18.77777777777778,0.000762,,82.22544644670052
2022-03-17,20.611111111111107,16.333333333333332,101.01,99.09,11.4239,2.5207560000000004,6.018948,,29.000000000000004,15.777777777777779,0.001016,,76.47484746831338
2022-03-18,20.777777777777782,14.555555555555557,101.03,99.1,12.7111,1.851984,4.990068,,28.61111111111111,15.722222222222221,0.0,,67.53251369568662
2022-03-19,25.0,19.22222222222222,100.6,98.71000000000001,8.5277,2.006316,4.012632,,30.61111111111111,15.888888888888891,0.0,,70.29878277823221
2022-03-20,20.444444444444443,17.333333333333336,100.86,98.94,7.723199999999999,2.82942,6.018948,6.4819439999999995,30.61111111111111,13.499999999999998,0.007112,,82.32993313546271
2022-03-21,12.388888888888888,10.666666666666668,101.25,99.27000000000001,7.4014,2.983752,4.990068,,24.388888888888893,9.500000000000002,0.012954,,89.23165338480096
2022-03-22,9.888888888888888,7.833333333333335,101.97999999999999,99.97,10.4585,2.9323080000000004,4.990068,,14.222222222222223,9.000000000000002,0.005588,,87.03359777782785
2022-03-23,11.61111111111111,7.833333333333335,101.85,99.84,9.9758,2.4178680000000004,4.012632,,15.0,9.11111111111111,0.002286,,77.60731792360689
2022-03-24,12.277777777777779,11.722222222222223,101.03999999999999,99.06,4.0225,1.02888,2.983752,,14.11111111111111,10.0,0.018796,,96.40453789948602
2022-03-25,19.777777777777775,18.055555555555557,100.75,98.81,7.723199999999999,1.851984,9.0027,,27.222222222222225,10.5,0.023114,,89.7979092330512
2022-03-26,15.611111111111112,11.333333333333334,101.63,99.67,12.5502,3.2924160000000002,4.990068,,27.222222222222225,12.5,0.00635,,75.67307193436778
2022-03-27,12.277777777777779,9.38888888888889,102.07000000000001,0.06999999999999999,12.872,2.4178680000000004,4.012632,,19.000000000000004,9.000000000000002,0.002032,,82.51708847514101
2022-03-28,16.444444444444446,10.388888888888891,101.76,99.8,13.0329,1.80054,4.990068,,24.111111111111114,10.0,0.0,,67.3822060212233
2022-03-29,15.944444444444446,14.11111111111111,101.64,99.67,5.1488000000000005,1.183212,2.983752,,24.111111111111114,11.38888888888889,0.008382,,88.86752906969019
2022-03-30,17.38888888888889,16.722222222222225,101.66,99.7,3.8615999999999997,0.668772,2.006316,,18.61111111111111,14.500000000000002,0.008636,,95.86284537144648
2022-03-31,16.27777777777778,14.222222222222223,102.22999999999999,0.26,13.0329,3.4467480000000004,6.996384,,19.000000000000004,14.000000000000002,0.004064,,87.62512193395709
2022-04-01,13.333333333333334,9.27777777777778,102.89000000000001,0.8800000000000001,12.3893,3.8068560000000002,6.996384,,18.22222222222222,10.999999999999998,0.0,,76.43120286934506
2022-04-02,14.555555555555557,7.333333333333335,102.69000000000001,0.7,13.1938,1.851984,2.983752,,21.38888888888889,8.0,0.00127,,61.87377994558959
2022-04-03,17.11111111111111,5.333333333333334,102.3,0.33999999999999997,14.1592,2.006316,4.990068,9.0027,26.0,8.0,0.0,,45.77449421671923
2022-04-04,18.55555555555556,8.38888888888889,102.15,0.2,11.1021,1.183212,2.983752,,27.11111111111111,10.88888888888889,0.0,,51.54618496424996
2022-04-05,19.61111111111111,10.055555555555557,101.99,0.05,10.297600000000001,1.183212,2.983752,,27.11111111111111,13.0,0.0,,53.994850264252
2022-04-06,20.388888888888893,11.666666666666668,101.82000000000001,99.88,11.7457,1.440432,4.012632,6.790608,29.61111111111111,12.000000000000002,0.0,,57.273241043295684
2022-04-07,21.38888888888889,6.833333333333332,101.7,99.77000000000001,13.1938,1.851984,4.990068,9.414252000000001,32.0,10.0,0.0,,38.889094545439775
2022-04-08,21.0,9.27777777777778,101.42,99.5,11.906600000000001,1.080324,2.983752,,31.777777777777782,10.999999999999998,0.0,,47.030968341645526
2022-04-09,23.000000000000004,14.000000000000002,101.12,99.21000000000001,10.1367,1.851984,4.990068,6.17328,31.222222222222225,14.777777777777779,0.0,,56.87629214109465
2022-04-10,22.277777777777775,13.388888888888891,101.07000000000001,99.16,10.7803,2.05776,6.996384,7.819488,30.72222222222222,14.000000000000002,0.0,,57.11125853198544
2022-04-11,24.055555555555554,15.055555555555557,100.85,98.95,11.906600000000001,2.05776,6.996384,7.305047999999999,31.38888888888889,17.0,0.0,,57.134004606352775
2022-04-12,23.000000000000004,19.333333333333332,100.59,98.7,6.7578000000000005,1.697652,6.018948,6.5848320000000005,31.38888888888889,19.388888888888893,0.054356,,79.83313173948027
2022-04-13,21.38888888888889,14.666666666666666,100.95,99.03999999999999,15.285499999999999,3.6525239999999997,7.97382,9.208476,27.722222222222225,14.000000000000002,0.048513999999999995,,65.51142958709347
2022-04-14,22.44444444444445,14.27777777777778,101.07000000000001,99.15,13.354700000000001,3.6525239999999997,6.996384,9.414252000000001,29.000000000000004,16.0,0.0,,59.896081630728425
2022-04-15,14.38888888888889,12.944444444444443,101.42999999999999,99.47,9.3322,3.0351960000000004,4.012632,10.2888,28.388888888888886,12.000000000000002,0.015493999999999999,,91.03058943463219
2022-04-16,12.666666666666666,10.611111111111112,101.82000000000001,99.83,11.906600000000001,2.675088,4.012632,10.2888,16.722222222222225,10.999999999999998,0.013208,,87.2957505973669
2022-04-17,12.722222222222221,11.222222222222225,101.97,99.97,10.1367,1.440432,2.983752,,13.88888888888889,11.38888888888889,0.005333999999999999,,90.58442492354068
2022-04-18,15.333333333333334,11.944444444444445,102.05,0.06999999999999999,12.872,1.080324,2.983752,,20.777777777777782,11.77777777777778,0.0038099999999999996,,80.20901135342434
2022-04-19,17.888888888888893,12.722222222222221,101.82000000000001,99.87,12.5502,1.183212,4.012632,,26.222222222222225,12.777777777777779,0.0,,71.75399966115002
2022-04-20,16.500000000000004,13.0,101.45,99.5,7.8841,1.183212,4.012632,,26.222222222222225,10.999999999999998,0.0,,79.7869818892706
2022-04-21,22.055555555555557,17.166666666666668,101.1,99.17999999999999,9.8149,2.160648,6.996384,,27.277777777777775,13.0,0.010667999999999999,,73.79480340737538
2022-04-22,22.16666666666667,21.27777777777778,100.9,98.99,6.114199999999999,1.9034280000000001,7.97382,,27.277777777777775,15.222222222222221,0.008889999999999999,,94.70810215127987
2022-04-23,24.833333333333336,22.333333333333336,100.77000000000001,98.88,6.5969,1.02888,2.983752,,31.0,21.0,0.004318,,86.00226359164891
2022-04-24,24.94444444444445,23.000000000000004,100.41,98.52000000000001,8.849499999999999,2.2120919999999997,6.996384,,30.388888888888893,21.0,0.04699,,88.96346577710433
2022-04-25,26.05555555555556,23.333333333333336,100.35,98.47,10.297600000000001,2.160648,6.018948,,31.0,21.611111111111114,0.07391400000000001,,84.97240664087032
2022-04-26,24.277777777777782,23.055555555555557,100.56,98.67,9.654,1.6462080000000001,4.012632,,31.0,22.277777777777775,0.001524,,92.89730451355702
2022-04-27,26.500000000000004,23.83333333333334,100.67,98.78999999999999,7.2405,1.183212,2.983752,,31.111111111111114,22.888888888888893,0.002286,,85.3030630777594
2022-04-28,25.555555555555557,22.11111111111111,100.87,98.97999999999999,10.4585,4.064076,7.97382,,32.27777777777778,17.0,0.038354,,81.27109060532864
2022-04-29,18.111111111111107,14.000000000000002,101.47,99.52000000000001,14.1592,3.5496360000000005,4.990068,,32.27777777777778,15.0,0.00635,,76.90649915714847
2022-04-30,14.888888888888888,13.777777777777777,101.76,99.78,9.010399999999999,2.469312,4.012632,,20.111111111111114,14.000000000000002,0.02413,,93.06103933353803
2022-05-01,14.11111111111111,12.000000000000002,102.0,0.02,8.849499999999999,2.5207560000000004,6.018948,,16.0,10.999999999999998,0.008382,,87.10953632422374
2022-05-02,18.944444444444443,8.88888888888889,101.82000000000001,99.87,15.285499999999999,2.366424,4.990068,,26.999999999999996,10.999999999999998,0.0,,52.03874541878572
2022-05-03,21.333333333333336,9.61111111111111,101.67999999999999,99.75,15.607299999999999,1.851984,6.018948,,30.0,13.0,0.0,,47.12237650796628
2022-05-04,22.277777777777775,11.500000000000002,101.4,99.47999999999999,14.3201,1.440432,2.006316,,30.222222222222225,15.0,0.0,,50.44755228051565
2022-05-05,23.944444444444443,14.944444444444445,101.11,99.21000000000001,14.1592,1.697652,4.012632,,31.500000000000004,16.722222222222225,0.0,,57.1069684767068
2022-05-06,23.000000000000004,18.388888888888886,101.16,99.25,9.3322,1.851984,6.018948,,31.500000000000004,19.000000000000004,0.0,,75.2565500748945
2022-05-07,21.666666666666668,20.611111111111107,101.26,99.34,3.3789000000000002,0.925992,2.006316,,28.61111111111111,20.0,0.015493999999999999,,93.72078900435503
2022-05-08,20.833333333333336,20.27777777777778,101.27000000000001,99.34,4.827,1.183212,2.983752,,24.61111111111111,20.0,0.028448,,96.62984571956022
2022-05-09,21.444444444444443,21.11111111111111,100.94,99.02000000000001,3.8615999999999997,1.440432,4.012632,,23.000000000000004,20.388888888888893,0.04953,,97.97503900488248
2022-05-10,21.500000000000004,19.88888888888889,100.81,98.89,11.5848,2.05776,6.018948,,25.222222222222225,19.000000000000004,0.052832,,90.54568566167572
2022-05-11,21.27777777777778,18.22222222222222,100.85,98.92999999999999,10.619399999999999,2.469312,4.990068,,26.999999999999996,18.77777777777778,0.021335999999999997,,82.71941653178226
2022-05-12,20.500000000000004,19.27777777777778,100.72,98.8,11.5848,1.2861,2.983752,,25.500000000000004,18.77777777777778,0.005842,,92.6997717673741
2022-05-13,21.38888888888889,18.111111111111107,100.87,98.95,14.8028,3.2409719999999997,7.97382,,24.277777777777782,19.61111111111111,0.000762,,81.5858474705201
2022-05-14,20.500000000000004,17.22222222222222,101.14,99.21000000000001,14.481,3.4467480000000004,6.996384,,25.0,16.0,0.000254,,81.47322111626707
2022-05-15,16.444444444444446,13.611111111111112,101.63,99.67,15.607299999999999,3.2924160000000002,4.990068,,24.777777777777775,15.0,0.001016,,83.32655284052562
2022-05-16,19.22222222222222,13.388888888888891,101.58,99.63,13.354700000000001,1.954872,4.012632,,26.0,13.0,0.0,,68.943262642916
2022-05-17,22.555555555555554,13.388888888888891,101.38,99.46000000000001,14.8028,1.594764,4.012632,,29.000000000000004,15.388888888888891,0.0,,56.1540674121456
2022-05-18,25.111111111111114,17.055555555555557,101.24,99.33,12.872,1.749096,4.012632,,30.0,17.0,0.0,,60.94308918143161
2022-05-19,22.833333333333332,19.111111111111114,101.15,99.24,6.436,1.183212,2.983752,,29.88888888888889,21.0,0.0,,79.53437525854626
2022-05-20,21.333333333333336,17.888888888888893,101.06,99.14,13.515600000000001,1.749096,4.012632,,25.500000000000004,19.000000000000004,0.0,,80.72763048456659
2022-05-21,21.0,18.666666666666664,100.91,98.99,7.4014,0.977436,2.006316,,23.88888888888889,19.000000000000004,0.006604,,86.52124518172371
2022-05-22,19.166666666666668,18.61111111111111,100.78,98.85,5.6315,1.234656,4.012632,,23.88888888888889,18.722222222222225,0.032512,,96.58763719297121
2022-05-23,19.833333333333336,19.27777777777778,100.88,98.95,4.9879,0.977436,2.006316,,20.222222222222225,18.722222222222225,0.040894,,96.60461467959537
2022-05-24,21.38888888888889,20.777777777777782,101.01,99.08,7.5623000000000005,0.77166,2.006316,,23.000000000000004,18.88888888888889,0.014224,,96.31361510302146
2022-05-25,23.388888888888886,22.22222222222222,100.66,98.76,4.6661,0.977436,2.006316,,25.777777777777782,19.72222222222222,0.004318,,93.16648050923945
2022-05-26,23.277777777777782,22.055555555555557,100.37,98.47999999999999,9.1713,1.594764,4.990068,,27.77777777777778,21.0,0.0048259999999999996,,92.84579353703828
2022-05-27,22.555555555555554,21.27777777777778,100.38,98.47999999999999,8.045,0.8231040000000001,2.006316,,27.77777777777778,21.0,0.013208,,92.49241510345236
2022-05-28,24.499999999999996,23.666666666666664,100.31,98.42,5.4706,0.77166,2.983752,,28.000000000000004,21.27777777777778,0.017525999999999996,,95.11563033372344
2022-05-29,27.222222222222225,24.88888888888889,100.3,98.42999999999999,10.7803,1.6462080000000001,4.990068,,32.22222222222222,21.611111111111114,0.003048,,87.09478177680998
2022-05-30,24.555555555555557,22.722222222222225,100.57000000000001,98.69,12.228399999999999,2.006316,6.996384,,32.22222222222222,21.999999999999996,0.034036000000000004,,89.53531651772927
2022-05-31,24.166666666666668,23.055555555555557,100.6,98.7,7.0796,0.874548,2.983752,,28.11111111111111,21.0,0.046482,,93.51899821345283
2022-06-01,27.44444444444445,24.722222222222225,100.35,98.47999999999999,12.228399999999999,1.749096,4.012632,,33.11111111111111,21.27777777777778,0.017779999999999997,,85.11474025250318
2022-06-02,27.222222222222225,24.94444444444445,100.2,98.34,11.906600000000001,2.7779760000000002,6.018948,,33.11111111111111,24.111111111111114,0.032765999999999997,,87.38422063249281
2022-06-03,27.666666666666668,25.333333333333332,100.07000000000001,98.21000000000001,14.3201,2.366424,6.996384,,32.22222222222222,24.000000000000004,0.002032,,87.13437755936852
2022-06-04,23.666666666666664,23.388888888888886,100.19,98.31,4.3443000000000005,1.337544,6.018948,,30.888888888888886,22.722222222222225,0.21615399999999999,,98.33779127522399
2022-06-05,25.666666666666668,24.61111111111111,100.22999999999999,98.35,11.1021,2.05776,4.990068,,28.722222222222225,22.722222222222225,0.017779999999999997,,93.9006101002393
2022-06-06,25.61111111111111,23.388888888888886,100.33,98.45,10.7803,1.440432,2.983752,,29.777777777777775,23.22222222222222,0.004064,,87.53553283923571
2022-06-07,27.666666666666668,23.11111111111111,100.33,98.46000000000001,11.263,1.491876,4.012632,,34.0,23.722222222222225,0.0,,76.25246265515479
2022-06-08,28.83333333333334,23.055555555555557,100.27000000000001,98.42,13.0329,1.749096,4.012632,,35.0,23.000000000000004,0.0,,71.002266375844
2022-06-09,29.000000000000004,23.333333333333336,100.27000000000001,98.41,13.515600000000001,1.2861,2.006316,,34.888888888888886,24.000000000000004,0.0,,71.5110796060929
2022-06-10,25.72222222222222,23.5,100.38,98.5,8.3668,1.234656,6.018948,,34.888888888888886,21.888888888888893,0.023875999999999998,,87.54519021981434
2022-06-11,23.55555555555556,22.833333333333332,100.47,98.58,9.3322,1.183212,4.012632,,29.88888888888889,21.888888888888893,0.03302,,95.725093114138
2022-06-12,25.61111111111111,24.111111111111114,100.44,98.56,11.906600000000001,1.491876,6.018948,,28.88888888888889,23.000000000000004,0.04953,,91.42811743682493
2022-06-13,22.833333333333332,22.22222222222222,100.59,98.7,11.7457,1.080324,2.983752,,28.88888888888889,21.999999999999996,0.023622,,96.35280111863129
2022-06-14,26.38888888888889,23.166666666666668,100.69,98.8,13.1938,1.131768,2.983752,,31.27777777777778,22.22222222222222,0.0,,82.47822082007471
2022-06-15,26.611111111111114,22.944444444444443,100.76,98.88,14.963700000000001,1.491876,4.012632,,31.27777777777778,23.000000000000004,0.0,,80.31540660894272
2022-06-16,23.11111111111111,22.38888888888889,100.7,98.8,9.010399999999999,1.02888,2.006316,,31.0,21.999999999999996,0.014731999999999999,,95.71111996462325
2022-06-17,23.722222222222225,23.333333333333336,100.35,98.45,6.5969,0.874548,2.983752,,25.111111111111114,22.22222222222222,0.086614,,97.68066930689402
2022-06-18,25.555555555555557,25.111111111111114,100.14,98.26,5.9533000000000005,1.234656,2.983752,,26.999999999999996,22.611111111111114,0.05588,,97.3887163498113
